product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/campus-cristy-women-s-sports-shoes-cushioned-insole-pillo-foam-lace-up-running-women/p/itm464745124f870?pid=SHOG3PFAYGHVFEAZ&lid=LSTSHOG3PFAYGHVFEAZAZEC71&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_254&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOG3PFAYGHVFEAZ.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,CRISTY Women's Sports Shoes | Cushioned Insole with Pillo Foam | Lace-Up Running Shoes For Women,CAMPUS ,685,0.37,4.2,37447
https://www.flipkart.com/sparx-sl-199-running-shoes-women/p/itm9b4bf7bbf461b?pid=SHOGC3P5AEX92YYJ&lid=LSTSHOGC3P5AEX92YYJQG8KXP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_256&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOGC3P5AEX92YYJ.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,SL 199 Running Shoes For Women,Sparx ,899,0.4,4.2,1457
https://www.flipkart.com/campus-raye-women-s-sports-shoes-pillofoam-comfort-cushioned-memory-insole-lace-up-running-women/p/itm1ef6d79f50865?pid=SHOHF5KZAJBRFEQN&lid=LSTSHOHF5KZAJBRFEQNMCPAKS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_260&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOHF5KZAJBRFEQN.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,RAYE Women's Sports Shoes | PilloFoam Comfort & Cushioned Memory Insole |Lace-Up Running Shoes For Women,CAMPUS ,856,0.57,4.4,7143
https://www.flipkart.com/bata-walking-shoes-women/p/itm6e418b655bb7a?pid=SHOGSFJEMAZTFPEY&lid=LSTSHOGSFJEMAZTFPEYYSXOUV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_264&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOGSFJEMAZTFPEY.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Walking Shoes For Women,Bata ,845,0.15,4,387
https://www.flipkart.com/adidas-runblaze-w-running-shoes-women/p/itm640ff0848a2dc?pid=SHOHB2G9HZBWKJ4P&lid=LSTSHOHB2G9HZBWKJ4PC9JWXC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_265&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOHB2G9HZBWKJ4P.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Runblaze W Running Shoes For Women,ADIDAS ,2761,0.5,3,4
https://www.flipkart.com/walkline-sports-gym-shoes-women-running-casual-women-walking/p/itm310de4bacfa2d?pid=SHOFWBWAMZX6YCG5&lid=LSTSHOFWBWAMZX6YCG55YRMJ5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_266&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOFWBWAMZX6YCG5.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,sports and gym shoes for women|Running and casual shoes for women Walking Shoes For Women,WALKLINE ,398,0.6,4.1,7760
https://www.flipkart.com/sparx-sl-233-slip-sneakers-women/p/itmd69181cf26f96?pid=SHOGPWDHDEMVXXGR&lid=LSTSHOGPWDHDEMVXXGRLVSW42&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_269&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOGPWDHDEMVXXGR.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,SL 233 Slip On Sneakers For Women,Sparx ,799,0.2,4.3,107
https://www.flipkart.com/skechers-go-walk-flex-walking-shoes-women/p/itm79788cbf8cc02?pid=SHOHBKEZEKS6WAYD&lid=LSTSHOHBKEZEKS6WAYDIZWMXH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_270&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOHBKEZEKS6WAYD.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,GO WALK FLEX Walking Shoes For Women,Skechers ,3849,0.3,4.2,150
https://www.flipkart.com/puma-softride-harmony-ease-w-s-running-shoes-women/p/itm479c54e8fbda5?pid=SHOHFZM3UGNHCQUP&lid=LSTSHOHFZM3UGNHCQUPTUDLFU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_273&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOHFZM3UGNHCQUP.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Softride Harmony Ease In W's Running Shoes For Women,PUMA ,2269,0.65,4.1,390
https://www.flipkart.com/red-tape-walking-sports-shoes-women-soft-cushioned-insole-slip-resistance/p/itm12e2c21ed6d07?pid=SHOH8U76H6X8YGXE&lid=LSTSHOH8U76H6X8YGXERSSAF7&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_274&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOH8U76H6X8YGXE.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,"Walking Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,1663,0.74,4.2,189
https://www.flipkart.com/sparx-sl-279-running-shoes-women/p/itm1bf889c12a394?pid=SHOHCFG25QK6KXW2&lid=LSTSHOHCFG25QK6KXW2NLGCUA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_275&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOHCFG25QK6KXW2.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,SL 279 Running Shoes For Women,Sparx ,1419,0.25,4.3,3
https://www.flipkart.com/puma-galaxis-pro-performance-boost-running-shoes-women/p/itmcffdb5974ed1e?pid=SHOH95Z3WAKVJDX4&lid=LSTSHOH95Z3WAKVJDX41M0VAH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_279&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOH95Z3WAKVJDX4.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Galaxis Pro Performance Boost Running Shoes For Women,PUMA ,3499,0.5,4.4,291
https://www.flipkart.com/aqualite-lss-308-women-sports-shoes-running-lace-up-slip-resistance-outdoors/p/itm37e91fa0ec181?pid=SHOH3QYU23GUT7NC&lid=LSTSHOH3QYU23GUT7NCTZSPP0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_280&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOH3QYU23GUT7NC.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Aqualite LSS-308 Women Sports Shoes for Running with Lace-up & Slip-Resistance Outdoors For Women,Aqualite ,631,0.09,3.9,943
https://www.flipkart.com/puma-softride-alexandria-wns-walking-shoes-women/p/itm92041bf434e02?pid=SHOH33SDM9ZAMTVG&lid=LSTSHOH33SDM9ZAMTVG0YUHGS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_283&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOH33SDM9ZAMTVG.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Softride Alexandria Wns Walking Shoes For Women,PUMA ,2159,0.52,4.1,347
https://www.flipkart.com/campus-camp-gabbie-women-s-sports-shoes-comfy-insole-durable-rubber-sole-lace-up-running-women/p/itm57ce3d8744f57?pid=SHOH2HHEVYRRFGHY&lid=LSTSHOH2HHEVYRRFGHYF8NJYC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_284&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOH2HHEVYRRFGHY.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,CAMP GABBIE Women's Sports Shoes | Comfy Insole & Durable Rubber Sole | Lace-Up Running Shoes For Women,CAMPUS ,1085,0.36,4.3,1373
https://www.flipkart.com/campus-noor-plus-v-walking-shoes-women/p/itm7d3bb8c27b2e8?pid=SHOGASS4BUHEK5VN&lid=LSTSHOGASS4BUHEK5VNEZZ3HL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_289&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOGASS4BUHEK5VN.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,NOOR PLUS V Walking Shoes For Women,CAMPUS ,970,0.3,4.2,6587
https://www.flipkart.com/asian-riya-01-walking-shoes-women/p/itm537f41ba5f28f?pid=SHOG9YHVYWCNW6FU&lid=LSTSHOG9YHVYWCNW6FUU3RVTB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_293&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOG9YHVYWCNW6FU.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,RIYA-01 Walking Shoes For Women,asian ,557,0.53,4,3039
https://www.flipkart.com/skechers-go-run-consistent-2-running-shoes-women/p/itmc478df676a476?pid=SHOHAWR8YNMEHQJK&lid=LSTSHOHAWR8YNMEHQJKUGSIWX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_294&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOHAWR8YNMEHQJK.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,GO RUN CONSISTENT 2 Running Shoes For Women,Skechers ,4899,0.3,4.5,27
https://www.flipkart.com/adidas-switch-move-w-running-shoes-women/p/itm5c5593e276b74?pid=SHOHFCB4MDQH7DGS&lid=LSTSHOHFCB4MDQH7DGSJIOJPM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_295&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOHFCB4MDQH7DGS.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,SWITCH MOVE W Running Shoes For Women,ADIDAS ,2949,0.5,4.4,134
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itm8268eedb8b58e?pid=SHOH7N7AJFSGZA8P&lid=LSTSHOH7N7AJFSGZA8PUEWWNN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_296&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOH7N7AJFSGZA8P.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Newly Launch | Classic Ultra Soft | Memory Foam | Comfortable|Stylish|Trendy Bellies For Women,Doctor Health Super Soft ,498,0.8,4.2,1075
https://www.flipkart.com/hrx-hrithik-roshan-147-03-running-shoes-women/p/itm5aeb9b2b71f80?pid=SHOGYGBJ38HCMEGH&lid=LSTSHOGYGBJ38HCMEGH5UNLBA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_299&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOGYGBJ38HCMEGH.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,147 03 Running Shoes For Women,HRX by Hrithik Roshan ,1299,0.67,4.1,1306
https://www.flipkart.com/skechers-go-walk-flex-walking-shoes-women/p/itm2a88afb0eec43?pid=SHOHA57UUZ4ADAK2&lid=LSTSHOHA57UUZ4ADAK2SAGI0N&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_303&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOHA57UUZ4ADAK2.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,GO WALK FLEX Walking Shoes For Women,Skechers ,3089,0.48,4.5,139
https://www.flipkart.com/birde-premium-casual-women-walking-shoes/p/itm0f2fa6d339586?pid=SHOGJSB6WMHHSEBW&lid=LSTSHOGJSB6WMHHSEBWEYLH85&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_305&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOGJSB6WMHHSEBW.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Premium Casual for Women Walking Shoes For Women,Birde ,361,0.63,3.9,53248
https://www.flipkart.com/nike-experience-run-11-running-shoes-women/p/itm0cd470f219624?pid=SHOGUY5KGCCNHSYT&lid=LSTSHOGUY5KGCCNHSYTNKCFJD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_306&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOGUY5KGCCNHSYT.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Experience Run 11 Running Shoes For Women,NIKE ,2497,0.5,3.5,8
https://www.flipkart.com/birde-combo-pack-2-premium-sports-shoes-running-women/p/itmf12e95971c7c7?pid=SHOGRNCGEJKJJJ99&lid=LSTSHOGRNCGEJKJJJ99CIZZRB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_309&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOGRNCGEJKJJJ99.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Combo Pack of 2 Premium Sports Shoes Running Shoes For Women,Birde ,602,0.69,4,2996
https://www.flipkart.com/red-tape-sports-walking-shoes-women-soft-cushioned-insole-slip-resistance/p/itmdc152483469b7?pid=SHOH9UYF42FWP2CB&lid=LSTSHOH9UYF42FWP2CBWIQH2G&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_313&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOH9UYF42FWP2CB.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,"Sports Walking Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,1221,0.81,4.3,2488
https://www.flipkart.com/puma-swilla-wn-s-slip-running-shoes-women/p/itm67196f9a5bdcb?pid=SHOGFX6FHH8ZRRFT&lid=LSTSHOGFX6FHH8ZRRFT53CU0F&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_314&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOGFX6FHH8ZRRFT.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Swilla Wn's Slip ON Running Shoes For Women,PUMA ,1839,0.54,4.3,1904
https://www.flipkart.com/skechers-go-walk-travel-conzumel-casuals-women/p/itm2f7630caf2238?pid=SHOH2FH6HNZPYPKM&lid=LSTSHOH2FH6HNZPYPKMOTGY9D&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_316&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOH2FH6HNZPYPKM.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,GO WALK TRAVEL - CONZUMEL Casuals For Women,Skechers ,3219,0.54,4.2,160
https://www.flipkart.com/nike-downshifter-12-running-shoes-women/p/itm553e339018b09?pid=SHOH4E6UVPBADAVZ&lid=LSTSHOH4E6UVPBADAVZM4TD4N&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_319&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOH4E6UVPBADAVZ.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,Downshifter 12 Running Shoes For Women,NIKE ,3196,0.2,4.3,11
https://www.flipkart.com/campus-stacy-walking-shoes-women/p/itm70751c7479a98?pid=SHOFWREZCRQK5FHH&lid=LSTSHOFWREZCRQK5FHHK2TDJB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_320&otracker=search&otracker1=search&fm=Search&iid=7d8518f3-a31d-47e8-abe4-75611aaaaf68.SHOFWREZCRQK5FHH.SEARCH&ppt=sp&ppn=sp&ssid=673foob5ls0000001762758274240&qH=32e27b1148959538,STACY Walking Shoes For Women,CAMPUS ,899,0.28,4.3,3884
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itm1aac8b85c3bb8?pid=SHOH7ZAPNQXG7ZUP&lid=LSTSHOH7ZAPNQXG7ZUPB9ZCDL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_323&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOH7ZAPNQXG7ZUP.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Newly Launch | Classic Ultra Soft | Memory Foam | Comfortable|Stylish|Trendy Bellies For Women,Doctor Health Super Soft ,498,0.8,4.1,552
https://www.flipkart.com/asics-trabuco-terra-2-running-shoes-women/p/itmeb68d2a14d60c?pid=SHOHFT66HFWFCWKH&lid=LSTSHOHFT66HFWFCWKHOJ6D8O&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_324&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOHFT66HFWFCWKH.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Trabuco Terra 2 Running Shoes For Women,Asics ,4469,0.5,4.3,59
https://www.flipkart.com/asian-elasto-02-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-grey-jogging-walking-gym-party/p/itmcb0e95d33bfb1?pid=SHOFJKQRPXSXYESZ&lid=LSTSHOFJKQRPXSXYESZPLEMIS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_329&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOFJKQRPXSXYESZ.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,"Elasto-02 sports shoes for women | Running shoes for girls stylish latest design new fashion |casual sneakers for ladies | Lace up Lightweight grey shoes for jogging, walking, gym & party Running Shoes For Women",asian ,786,0.47,4.2,88943
https://www.flipkart.com/skechers-go-run-400-running-shoes-women/p/itm3bc272d456ca3?pid=SHOGSHZ9X22Y5M75&lid=LSTSHOGSHZ9X22Y5M752VTNBD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_330&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOGSHZ9X22Y5M75.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Go Run 400 Running Shoes For Women,Skechers ,2319,0.48,4.3,141
https://www.flipkart.com/aqualite-lss-309-women-sports-shoes-running-lace-up-slip-resistance-outdoors/p/itm5af2d1e1fc1d4?pid=SHOH3QZZYPNYW7GX&lid=LSTSHOH3QZZYPNYW7GXKAESNI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_334&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOH3QZZYPNYW7GX.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Aqualite LSS-309 Women Sports Shoes for Running with Lace-up & Slip-Resistance Outdoors For Women,Aqualite ,631,0.09,3.8,1066
https://www.flipkart.com/puma-evoflex-powertread-wns-running-shoes-women/p/itm70c3b88660eff?pid=SHOHBA76WHGUUXU9&lid=LSTSHOHBA76WHGUUXU9SEGRQK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_335&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOHBA76WHGUUXU9.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Evoflex PowerTread Wns Running Shoes For Women,PUMA ,2405,0.49,4.8,32
https://www.flipkart.com/nike-experience-run-11-training-gym-shoes-women/p/itma2458bff5bd41?pid=SHOH4E6VXTEUJMZ5&lid=LSTSHOH4E6VXTEUJMZ51QJQVW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_339&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOH4E6VXTEUJMZ5.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Experience Run 11 Training & Gym Shoes For Women,NIKE ,2497,0.5,4.5,25
https://www.flipkart.com/red-tape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itm9ab8f7a7fef62?pid=SHOH46FWSUT9KWUJ&lid=LSTSHOH46FWSUT9KWUJ0LBZN4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_340&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOH46FWSUT9KWUJ.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Athleisure Shoes for Women | Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women,RED TAPE ,2079,0.74,4.2,20
https://www.flipkart.com/nike-revolution-6-running-shoes-women/p/itm6d8cd9624e9ed?pid=SHOGFY9FYCGKDUW6&lid=LSTSHOGFY9FYCGKDUW6WBC29A&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_343&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOGFY9FYCGKDUW6.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Revolution 6 Running Shoes For Women,NIKE ,2956,0.2,4.2,2124
https://www.flipkart.com/nike-sneakers-women/p/itme0822c1504c26?pid=SHOH7F8DHZQZE4TH&lid=LSTSHOH7F8DHZQZE4THWAPL9V&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_344&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOH7F8DHZQZE4TH.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,Sneakers For Women,NIKE ,4406,0.3,4.4,139
https://www.flipkart.com/campus-camp-spinda-walking-shoes-women/p/itmbfb3b7c197c45?pid=SHOGHMTHYPQZGAZG&lid=LSTSHOGHMTHYPQZGAZGZQMV1T&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_346&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOGHMTHYPQZGAZG.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,CAMP-SPINDA Walking Shoes For Women,CAMPUS ,699,0.37,4.2,1741
https://www.flipkart.com/asics-jolt-4-running-shoes-women/p/itm90182a1c2eec3?pid=SHOHFT66ZEPZUPBS&lid=LSTSHOHFT66ZEPZUPBSYDCHQO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_349&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOHFT66ZEPZUPBS.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,JOLT 4 Running Shoes For Women,Asics ,2619,0.52,4.1,348
https://www.flipkart.com/asics-trail-scout-3-running-shoes-women/p/itmdc5b912385969?pid=SHOHFT65NDGSGVEV&lid=LSTSHOHFT65NDGSGVEVYEOTPZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_350&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOHFT65NDGSGVEV.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,TRAIL SCOUT 3 Running Shoes For Women,Asics ,2349,0.57,4.3,415
https://www.flipkart.com/campus-beach-running-training-gym-shoes-women-lightweight-comfortable-footwear-running/p/itm55bedce140498?pid=SHOGSY4TQ3HGGYJG&lid=LSTSHOGSY4TQ3HGGYJGDIQTKO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_353&otracker=search&otracker1=search&fm=Search&iid=46e1d5bb-2887-4c24-8936-88c8896fb50c.SHOGSY4TQ3HGGYJG.SEARCH&ppt=sp&ppn=sp&ssid=6bae9aiuxs0000001762758275711&qH=32e27b1148959538,"BEACH | Running, Training/Gym Shoes for Women | Lightweight Comfortable Footwear Running Shoes For Women",CAMPUS ,856,0.46,4.3,1140
