product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/rowlans-comfortable-durable-sport-shoe-snerakers-walking-gym-running-shoes-women/p/itmfb805f8b313f7?pid=SHOGDVYHCKKE5WTP&lid=LSTSHOGDVYHCKKE5WTPRA5FRV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_196&otracker=search&otracker1=search&fm=Search&iid=ed2b9789-c958-43c4-aa68-0df1ec542464.SHOGDVYHCKKE5WTP.SEARCH&ppt=sp&ppn=sp&ssid=t0gan31gbk0000001762758269869&qH=32e27b1148959538,"comfortable,durable,sport shoe,snerakers,walking & gym Running Shoes For Women",Rowlans ,499,0.7,3.9,22204
https://www.flipkart.com/avant-aura-running-shoes-superior-traction-anti-skid-lightweight-multi-directional-shoes-women/p/itm850f1825253da?pid=SHOH3ZC3MZSYWN29&lid=LSTSHOH3ZC3MZSYWN29QBJIYW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_197&otracker=search&otracker1=search&fm=Search&iid=en_zdra36IaNPbuGmbfkGG6CqXeCGT0kDb948cj11r_TNdaygxxxnCZOMsTakIA2EH4nDtZr3kiHSZ8Lg_aMRIJmGaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=t0gan31gbk0000001762758269869&qH=32e27b1148959538,"Aura Running Shoes-Superior Traction,Anti Skid, Lightweight, Multi directional Running Shoes For Women",AVANT ,859,0.35,4.4,190
https://www.flipkart.com/trenz-lace-ups-running-shoes-cultured-round-toe-shape-women/p/itm7e35d65806f78?pid=SHOH946B3VYZNDXU&lid=LSTSHOH946B3VYZNDXUMG59PS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_198&otracker=search&otracker1=search&fm=Search&iid=en_zdra36IaNPbuGmbfkGG6CqXeCGT0kDb948cj11r_TNd2ItXdChQYgpD96uw3NcBI5glKdckGA2D-7zt3fo7gNA%3D%3D&ppt=sp&ppn=sp&ssid=t0gan31gbk0000001762758269869&qH=32e27b1148959538,Lace-Ups Running Shoes |Cultured Round-Toe Shape Running Shoes For Women,Trenz ,795,0.55,,
https://www.flipkart.com/fabbmate-sneakers-women/p/itm2e9833e6cdcd8?pid=SHOHEMCYV7KMMZ6Z&lid=LSTSHOHEMCYV7KMMZ6ZLOLVOC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_201&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-U_D9k4nD5ZUEv_cs_pS1dNFZ1UhW7ZVl3C_pXqF8mCzg%3D%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Sneakers For Women,Fabbmate ,466,0.53,3.8,3088
https://www.flipkart.com/avant-reva-running-shoe-breathable-mesh-upper-cushioned-comfort-high-traction-adoptive-shoes-women/p/itm0663889880e2d?pid=SHOHC5GK7NDGXEZQ&lid=LSTSHOHC5GK7NDGXEZQHFNG2X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_202&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-WP28bTatAEszI0BJQqZ0eM8D1YeP_RZyEBqgCiutqY1vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Reva Running Shoe Breathable Mesh Upper Cushioned Comfort High Traction Adoptive Running Shoes For Women,AVANT ,859,0.33,4,116
https://www.flipkart.com/bokzzon-comfortable-gym-shoes-women-stylish-footwear-lightweight-training/p/itm8a41ed92dd81b?pid=SHOHFBWNYXPKZCGA&lid=LSTSHOHFBWNYXPKZCGAJBDKRH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_204&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOHFBWNYXPKZCGA.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Comfortable gym shoes for women stylish women footwear lightweight shoes Training & Gym Shoes For Women,BOKZZON ,369,0.63,4,26
https://www.flipkart.com/cult-active-running-shoes-breathable-mesh-upper-enhanced-cushioning-shoes-women/p/itm9bae17daa96fa?pid=SHOHCTM3V63UADXZ&lid=LSTSHOHCTM3V63UADXZKYY9WP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_207&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-XZhhOJH3XlODPeTnU0SaOgAj1mBX2dZRP9iaXYE7qeSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Active Running Shoes, Breathable Mesh Upper, Enhanced Cushioning Running Shoes For Women",Cult ,2199,0.56,4.4,130
https://www.flipkart.com/campus-camp-fleek-running-training-gym-shoes-women-lightweight-comfortable-walking/p/itm4ec6f56e62ead?pid=SHOGHXKDVHFFQZNM&lid=LSTSHOGHXKDVHFFQZNMN1RX5K&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_208&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-UvdiV_NhMNNjtQs89GexGkKpWdsIBPwXiNlVWraqeS7PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"CAMP FLEEK | Running, Training, Gym Shoes for Women | Lightweight Comfortable Walking Shoes For Women",CAMPUS ,742,0.42,4.1,235
https://www.flipkart.com/hrx-hrithik-roshan-h-060-12-running-shoes-women/p/itm6f8dee3ae3f27?pid=SHOGYFRCZF8DXX9J&lid=LSTSHOGYFRCZF8DXX9J9NMENI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_210&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOGYFRCZF8DXX9J.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,H-060 12 Running Shoes For Women,HRX by Hrithik Roshan ,1054,0.64,4.1,5043
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itmfaa6b7cacbce5?pid=SHOGUYEUKKBK7XAF&lid=LSTSHOGUYEUKKBK7XAFZJ8VBF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_211&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-V7AAE5ijl7-WWbcfck25ZKe0B0zwijtuOMptsuOcABVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian ,773,0.48,4.2,5019
https://www.flipkart.com/campus-jolly-running-training-sports-shoes-women-lightweight-comfortable-walking/p/itmfb059570afe2a?pid=SHOGQ2ZJU4XAPJKK&lid=LSTSHOGQ2ZJU4XAPJKKSGPPBH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_212&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-Uyf0XKSspICqSKLpLjBiS0oa6i1tTs_v-IV6-7YYEbsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"JOLLY | Running, Training, Sports Shoes for Women | Lightweight Comfortable Walking Shoes For Women",CAMPUS ,899,0.3,4.3,184
https://www.flipkart.com/asian-grey-sports-gym-walking-training-stylish-running-shoes-women/p/itm8b461c6433a0b?pid=SHOGPDGUKGYPZNBF&lid=LSTSHOGPDGUKGYPZNBF5HICIW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_217&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-UgnRctVF6qEGxqmpnPoeYchOtzi-gTmLDKjAm8ImtI3PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Grey Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,799,0.23,4.2,98386
https://www.flipkart.com/avant-smoothfit-outdoor-sports-shoes-enhanced-grip-tpr-outsole-running-women/p/itm6e02760e89759?pid=SHOGXGDFAETZCEZR&lid=LSTSHOGXGDFAETZCEZRHH2EU5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_218&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-XnhmtO5hL1Q8aa_04PrdKnaZGtHpjnWovbE5fZ-tXp8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Smoothfit Outdoor Sports Shoes with Enhanced Grip TPR Outsole Running Shoes For Women,AVANT ,799,0.38,4.2,317
https://www.flipkart.com/red-tape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itm96b14c86c733a?pid=SHOH44BEYRPHZBUF&lid=LSTSHOH44BEYRPHZBUFXWMSQX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_220&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOH44BEYRPHZBUF.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Athleisure Shoes for Women | Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women,RED TAPE ,2053,0.74,4.2,3755
https://www.flipkart.com/campus-sunshine-running-training-gym-shoes-women-lightweight-comfortable-running/p/itm8e41df6143229?pid=SHOFKDR6URGUWMVW&lid=LSTSHOFKDR6URGUWMVWX6CMWC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_221&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-W4EQrs4hxa4Bx-EbzVWReZjQi-QE9jc-_FZnGWbcdAzg%3D%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"SUNSHINE | Running, Training, Gym Shoes for Women | Lightweight Comfortable Running Shoes For Women",CAMPUS ,1099,0.38,4.2,7038
https://www.flipkart.com/avant-aura-running-shoes-superior-traction-anti-skid-lightweight-multi-directional-shoes-women/p/itm850f1825253da?pid=SHOH3ZC3MZSYWN29&lid=LSTSHOH3ZC3MZSYWN29QBJIYW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_222&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-WXrStzS6UzZAGvicL6RjVT0XP2Ovufh0OG5SkD71vwyKV8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Aura Running Shoes-Superior Traction,Anti Skid, Lightweight, Multi directional Running Shoes For Women",AVANT ,859,0.35,4.4,190
https://www.flipkart.com/campus-zoe-plus-women-s-casual-shoes-memory-foam-insole-pillo-slip-walking-women/p/itm7f640540a8a2e?pid=SHOFX3PFFWEXC9MZ&lid=LSTSHOFX3PFFWEXC9MZ47RFQX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_224&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOFX3PFFWEXC9MZ.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,ZOE PLUS Women's Casual Shoes | Memory Foam Insole with Pillo Foam | Slip On Walking Shoes For Women,CAMPUS ,685,0.14,4,19001
https://www.flipkart.com/red-tape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itmdfd9802a9ebda?pid=SHOH6ZSTFBDGTGRM&lid=LSTSHOH6ZSTFBDGTGRMCI3N6P&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_225&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOH6ZSTFBDGTGRM.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Athleisure Shoes for Women | Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women,RED TAPE ,1258,0.81,4.4,3484
https://www.flipkart.com/asian-mercury-11-navy-sports-gym-walking-training-stylish-running-shoes-women/p/itm9c86b2882cdb8?pid=SHOGPDGU9EVRYWH2&lid=LSTSHOGPDGU9EVRYWH2LRPDC0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_227&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-XCEWTwtfjMR6X0-v-vPp0aVCdcTBTfKxIS4CTp1c4s2Q891ypMzu4_aryI8_sihJ8%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Mercury-11 Navy Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,799,0.23,4.2,98386
https://www.flipkart.com/trenz-lace-ups-running-shoes-cultured-round-toe-shape-women/p/itm7e35d65806f78?pid=SHOH946B3VYZNDXU&lid=LSTSHOH946B3VYZNDXUMG59PS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_228&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-V0sqvT_5z_KfrAN-JMvUG804YJ6m5f6qbHSJDup6NfGQ%3D%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Lace-Ups Running Shoes |Cultured Round-Toe Shape Running Shoes For Women,Trenz ,795,0.55,,
https://www.flipkart.com/asian-running-shoes-women/p/itm757bfa6a08281?pid=SHOH77PEH6TSQYZT&lid=LSTSHOH77PEH6TSQYZTCMGJCF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_231&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-UQ8WAX1JJhHcPDKIrshkNhdd6i4GG29HO9e7OuC88vB33Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Running Shoes For Women,asian ,791,0.39,4.2,183
https://www.flipkart.com/off-limits-stussy-w-memory-tech-running-shoes-women/p/itm97464a131d7cd?pid=SHOGW8YDQ9YJUHKG&lid=LSTSHOGW8YDQ9YJUHKGMPNYSZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_232&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-VdYF3hRE8HeHBJRJd8wQG_666muWQOv79Ve8KmICAxOw%3D%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,STUSSY W Running Shoes For Women,OFF LIMITS ,1899,0.48,3.6,61
https://www.flipkart.com/asian-riya-01sportsshoes-runningshoes-walkingshoes-casual-running-shoes-women/p/itmf3yyzkeyzkrt8?pid=SHOEZ5ZGQCYRARFY&lid=LSTSHOEZ5ZGQCYRARFYHG6ZYJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_235&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOEZ5ZGQCYRARFY.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Riya-01SportsShoes,RunningShoes,WalkingShoes,Casual Running Shoes For Women",asian ,557,0.53,4,18250
https://www.flipkart.com/asian-superfly-03-black-sports-gym-training-casual-stylish-running-shoes-women/p/itmb58573a0c29e5?pid=SHOGHSZVXS68XSWA&lid=LSTSHOGHSZVXS68XSWA3HOVDL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_236&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOGHSZVXS68XSWA.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Superfly-03 Black Sports,Gym,Training,Casual,Stylish Running Shoes For Women",asian ,816,0.59,4.1,3459
https://www.flipkart.com/asian-cute-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-peach-jogging-walking-gym-party/p/itmb152f91cc5259?pid=SHOFMY6JBUM6QFUG&lid=LSTSHOFMY6JBUM6QFUGJFVCRR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_237&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-VQU3_5_NxoETyLMzjxVNxpf1h7WROZb9_1gCXFbaffQWaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,"Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight peach shoes for jogging, walking, gym & party Running Shoes For Women",asian ,669,0.16,4.2,98386
https://www.flipkart.com/avant-ariel-outdoor-sports-shoes-enhanced-grip-tpr-outsole-running-women/p/itm7bcf6a0013598?pid=SHOGWMGYYNH8UVEF&lid=LSTSHOGWMGYYNH8UVEFOBXRFQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_238&otracker=search&otracker1=search&fm=Search&iid=en_etjvH-WCaIY_lrE5QiiaIDG74eNpVA68_YAKi99pa-UpghU2TeX1bqZsK7m0HNh6Z4fzmQW2OVoshCQVx1EXP68iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,Ariel Outdoor Sports Shoes with Enhanced Grip TPR Outsole Running Shoes For Women,AVANT ,825,0.41,4.2,197
https://www.flipkart.com/campus-hall-casual-shoes-memory-insole-cushioning-comfortable-mesh-upper-lace-up-sneakers-women/p/itm9ab0b8919bcb2?pid=SHOGXY2U8ARB99TQ&lid=LSTSHOGXY2U8ARB99TQASBZX8&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_240&otracker=search&otracker1=search&fm=Search&iid=0b48476c-6509-4940-9b6e-104a0c5f99c2.SHOGXY2U8ARB99TQ.SEARCH&ppt=sp&ppn=sp&ssid=abh5qa4xk00000001762758271302&qH=32e27b1148959538,HALL Casual Shoes | Memory Insole Cushioning | Comfortable Mesh Upper | Lace-Up Sneakers For Women,CAMPUS ,1027,0.31,4.4,2076
https://www.flipkart.com/asian-mercury-11-mint-sports-gym-walking-training-stylish-running-shoes-women/p/itmd59c8ace18690?pid=SHOGPDFBQH3XNDNB&lid=LSTSHOGPDFBQH3XNDNBEXNUQP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_241&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF5nGHepMg7QSWtIDeAUJrh-qVbnbx9H478XfbsxcE1Ws_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,"Mercury-11 Mint Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,751,0.28,4.2,98386
https://www.flipkart.com/fabbmate-sneakers-women/p/itm2e9833e6cdcd8?pid=SHOHEMCYV7KMMZ6Z&lid=LSTSHOHEMCYV7KMMZ6ZLOLVOC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_242&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF7zjf05zZmQ-0IDePKC6Lm-OvwdmrKvLwXKRr2FIxZXQw%3D%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Sneakers For Women,Fabbmate ,466,0.53,3.8,3088
https://www.flipkart.com/abros-angel-3-running-shoes-women/p/itm5c023a06cb787?pid=SHOGY94QFZZHDAQY&lid=LSTSHOGY94QFZZHDAQYGKF09X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_245&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOGY94QFZZHDAQY.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,ANGEL-3 Running Shoes For Women,Abros ,726,0.57,4.1,734
https://www.flipkart.com/asian-running-shoes-women/p/itmc1def311b6ff8?pid=SHOH7YBZXR5Z6VEV&lid=LSTSHOH7YBZXR5Z6VEVNLNPQJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_247&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF4ja2TWM___MvqszBSj2YlLksRSQTyJTne0zBzkO8BH5_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Running Shoes For Women,asian ,799,0.23,4.4,28
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm814059bda311c?pid=SHOH5GCYGUFMGHSM&lid=LSTSHOH5GCYGUFMGHSMQCKSNF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_248&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF4r79GGeoKDQ6cT6fesNTeC_CG2l51CnQiQuN82S9wHJw%3D%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox ,358,0.64,3.7,1952
https://www.flipkart.com/aqualite-skr-131-casual-lifestyle-women-shoe-without-lace-slip-on-dailyware-walking-shoes/p/itmf5e974c0e50da?pid=SHOH3R6TWVZ8M7QN&lid=LSTSHOH3R6TWVZ8M7QNGSPUJF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_249&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOH3R6TWVZ8M7QN.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,"Aqualite SKR-131 Casual Lifestyle Women Shoe without lace, slip-on dailyware Walking Shoes For Women",Aqualite ,584,0.1,4,3502
https://www.flipkart.com/avant-reva-running-shoe-breathable-mesh-upper-cushioned-comfort-high-traction-adoptive-shoes-women/p/itm0663889880e2d?pid=SHOHC5GK7NDGXEZQ&lid=LSTSHOHC5GK7NDGXEZQHFNG2X&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_251&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF7-x7tHorMVWjnbi_ZhmAc2vkokDhJTzWiwDwVsza9Z0fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,Reva Running Shoe Breathable Mesh Upper Cushioned Comfort High Traction Adoptive Running Shoes For Women,AVANT ,859,0.33,4,116
https://www.flipkart.com/asian-mercury-11-black-sports-gym-walking-training-stylish-running-shoes-women/p/itmd6332e857f3ab?pid=SHOGPFGZGHRRHDYQ&lid=LSTSHOGPFGZGHRRHDYQ3ZBDPJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_252&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF7HJukpuFpru9ea8A9lL5sPOpzRhujVH69IarB28X3vGvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,"Mercury-11 Black Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,759,0.27,4.2,98386
https://www.flipkart.com/doctor-extra-soft-memory-foam-walking-gym-training-running-flexible-comfortable-shoes-d-1004-walking-women/p/itm95c0b4fdbca26?pid=SHOGYKPYT5QWZQNE&lid=LSTSHOGYKPYT5QWZQNE7LTQPJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_255&otracker=search&otracker1=search&fm=Search&iid=c546c2a4-7261-43cd-accd-3b12b11a99a7.SHOGYKPYT5QWZQNE.SEARCH&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,"Memory Foam Walking,Gym,Training,Running,Flexible,Comfortable Shoes D-1004 Walking Shoes For Women",DOCTOR EXTRA SOFT ,899,0.55,4,1245
https://www.flipkart.com/campus-camp-fleek-running-training-gym-shoes-women-lightweight-comfortable-walking/p/itm4ec6f56e62ead?pid=SHOGHXKDVHFFQZNM&lid=LSTSHOGHXKDVHFFQZNMN1RX5K&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_257&otracker=search&otracker1=search&fm=Search&iid=en_ds9wqQWCpt8uhIqvIjQ9MCYnIq1gF8A5BXLFc4zRHF7UTHAjITfPiZh3j7ykopZAOWA0ymsKGM_z3qWDrSyKKPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=6xecrmtk5c0000001762758272829&qH=32e27b1148959538,"CAMP FLEEK | Running, Training, Gym Shoes for Women | Lightweight Comfortable Walking Shoes For Women",CAMPUS ,742,0.42,4.1,235
